	0
GO:0030992	51
GO:0071005	50
GO:0071011	50
GO:0032473	8
GO:0097487	4
GO:0099400	1
GO:0098527	3
GO:0098024	12
GO:0098536	9
GO:0031934	30
GO:0044164	38
GO:1990452	3
GO:0032178	6
GO:0071341	16
GO:0032221	14
GO:0033698	21
GO:0035649	7
GO:0070775	32
GO:0070776	13
GO:0042583	21
GO:0031501	27
GO:0033185	7
GO:0010287	75
GO:0031235	20
GO:0098753	6
GO:0019197	1
GO:0098026	8
GO:0005666	39
GO:0005736	35
GO:0097179	16
GO:1904090	16
GO:0031303	8
GO:0043245	11
GO:0000418	14
GO:0009328	7
GO:0033061	15
GO:0031209	43
GO:0005948	4
GO:1990111	5
GO:0033281	13
GO:0030015	17
GO:0044308	9
GO:0098871	16
GO:0099571	29
GO:0001772	58
GO:0001931	17
GO:0031254	34
GO:0060473	19
GO:0045272	13
GO:0070470	22
GO:0032045	33
GO:0097440	30
GO:0097441	12
GO:0097450	10
GO:0097451	3
GO:1990030	3
GO:0034099	3
GO:0070724	12
GO:0110115	3
GO:1990425	3
GO:0031523	18
GO:0035189	10
GO:0017122	11
GO:0033597	9
GO:0098025	23
GO:0014701	13
GO:0097539	24
GO:0070032	5
GO:0070033	4
GO:0070044	8
GO:0032280	12
GO:0005962	5
GO:0045242	5
GO:0000145	50
GO:0005697	55
GO:0031597	43
GO:0034515	25
GO:0060198	14
GO:0060199	4
GO:0060203	4
GO:0061200	10
GO:0061202	10
GO:0070081	5
GO:0070083	5
GO:0005691	1
GO:0071002	1
GO:0000328	21
GO:0060417	21
GO:0045160	6
GO:0033018	8
GO:0070701	4
GO:0070702	1
GO:0070703	1
GO:0044216	17
GO:0044217	17
GO:0106139	9
GO:0043219	7
GO:0036396	24
GO:0009379	2
GO:0048476	13
GO:0070765	22
GO:0005835	6
GO:0044545	25
GO:0071141	24
GO:0000306	18
GO:0034045	18
GO:0097629	3
GO:0097632	4
GO:0097635	4
GO:1903349	4
GO:0042807	6
GO:0034674	3
GO:0071062	3
GO:0031464	12
GO:0031465	11
GO:0080008	58
GO:0035974	39
GO:0110092	9
GO:1903754	7
GO:1904511	13
GO:0031088	6
GO:0035631	11
GO:0098820	3
GO:0070725	9
GO:0017059	14
GO:0044695	11
GO:0001520	12
GO:0005862	7
GO:1990393	5
GO:0098807	19
GO:0000220	7
GO:0033176	53
GO:0033179	7
GO:0001740	8
GO:0022623	3
GO:0005871	83
GO:0036157	19
GO:0005956	28
GO:0030686	54
GO:0034456	6
GO:0031510	9
GO:0033503	8
GO:0042718	4
GO:0048179	13
GO:0035805	15
GO:0060388	9
GO:0043667	11
GO:0043668	7
GO:0009368	12
GO:0009840	8
GO:0043625	25
GO:0060077	36
GO:0042600	39
GO:0020022	30
GO:1990130	18
GO:0032449	7
GO:0043259	6
GO:0005916	16
GO:0120043	3
GO:0120044	5
GO:0098654	4
GO:0032168	5
GO:0030849	9
GO:0097203	6
GO:0035370	6
GO:0043514	13
GO:0009503	7
GO:0009517	6
GO:0009522	14
GO:0030076	10
GO:0030998	8
GO:0061694	4
GO:1904176	5
GO:0090726	10
GO:0031045	53
GO:0032127	19
GO:0098675	4
GO:0098956	4
GO:0098992	24
GO:0099012	14
GO:0099066	3
GO:1990742	7
GO:0005922	25
GO:0005720	22
GO:0032116	8
GO:0090694	4
GO:1990342	12
GO:0097224	12
GO:0016029	4
GO:0034663	15
GO:0071781	4
GO:0120082	4
GO:0018444	4
GO:0097443	8
GO:0016011	18
GO:0016012	10
GO:0099544	15
GO:1990964	3
GO:0000153	32
GO:0030891	9
GO:0001536	3
GO:0005641	19
GO:0031232	15
GO:0034362	13
GO:0034363	8
GO:0070381	4
GO:0106003	2
GO:1990635	14
GO:0031912	1
GO:0031258	11
GO:0031527	16
GO:0034992	15
GO:0034993	14
GO:0106083	14
GO:0106094	14
GO:1990531	11
GO:0000243	15
GO:0061617	14
GO:0031350	19
GO:0031351	19
GO:0031354	13
GO:0031355	13
GO:0031358	12
GO:0031359	12
GO:0000177	31
GO:0045025	7
GO:0033101	8
GO:0070310	2
GO:0002144	2
GO:0016006	17
GO:0070732	10
GO:0005642	11
GO:0043527	10
GO:0106143	4
GO:0044666	35
GO:0072357	10
GO:0120103	10
GO:0043203	19
GO:0098021	9
GO:0098022	2
GO:0032992	4
GO:0071666	3
GO:1990621	2
GO:0005955	16
GO:0000275	21
GO:0098981	32
GO:0031240	9
GO:0009782	1
GO:0005854	7
GO:0014731	18
GO:0035976	9
GO:1990243	2
GO:0071561	13
GO:0071563	3
GO:0034388	6
GO:0140510	2
GO:0045170	12
GO:0005593	6
GO:0005594	3
GO:0034750	3
GO:0010445	6
GO:0071203	29
GO:0005703	56
GO:0016222	7
GO:0042584	14
GO:0090724	7
GO:0097550	11
GO:0019185	4
GO:0044094	30
GO:0044204	4
GO:0043033	4
GO:0000136	8
GO:1990794	8
GO:1990795	1
GO:1990796	2
GO:0008541	24
GO:0000506	15
GO:0099631	1
GO:0070652	8
GO:0019008	5
GO:0036194	19
GO:0061176	16
GO:0061177	14
GO:0070877	5
GO:1903095	5
GO:0039714	22
GO:0044186	1
GO:0097344	6
GO:0000928	4
GO:0005822	11
GO:0005824	11
GO:0008275	10
GO:0005873	5
GO:0016938	5
GO:0061673	14
GO:1990295	4
GO:0019030	30
GO:0039617	8
GO:0035324	31
GO:0098549	8
GO:0097221	3
GO:0032019	10
GO:0016587	5
GO:0036436	2
GO:0036437	3
GO:0031264	15
GO:0031265	10
GO:0097342	6
GO:0043265	1
GO:0062130	7
GO:0000113	4
GO:0009514	6
GO:0009361	2
GO:0042709	9
GO:0035361	5
GO:0044611	10
GO:0034044	7
GO:0098835	18
GO:0098894	10
GO:1990861	2
GO:0046536	9
GO:0043626	4
GO:0044796	4
GO:0070557	2
GO:0009345	1
GO:0043020	17
GO:0032545	4
GO:0036053	1
GO:0031595	6
GO:1905754	2
GO:0044697	4
GO:0070937	6
GO:0070761	6
GO:0097255	8
GO:0020018	14
GO:0034464	23
GO:0071256	7
GO:0071261	3
GO:0016272	16
GO:0060200	3
GO:0060201	3
GO:0016007	3
GO:0034685	4
GO:0042272	5
GO:0031313	12
GO:0043564	8
GO:0070419	12
GO:0005950	6
GO:0005731	4
GO:0010370	4
GO:0039615	3
GO:1904269	6
GO:0005658	24
GO:0001652	9
GO:0033010	6
GO:0043220	17
GO:0038037	15
GO:0038039	7
GO:0005895	1
GO:0000813	22
GO:0070860	4
GO:0098999	3
GO:0071958	8
GO:0009512	9
GO:0044218	6
GO:1990900	13
GO:0030895	4
GO:0097543	9
GO:0019183	9
GO:0035840	12
GO:0031429	45
GO:0072588	51
GO:1905286	4
GO:1905370	2
GO:0033062	2
GO:0035517	4
GO:0009330	12
GO:0005701	30
GO:0044228	12
GO:0070209	7
GO:0001739	7
GO:0075341	2
GO:0008024	18
GO:0070692	6
GO:0005616	4
GO:0046860	11
GO:0070545	7
GO:0005587	25
GO:0098642	26
GO:0098645	26
GO:0098651	28
GO:0085042	7
GO:1990112	6
GO:0071540	8
GO:0071541	16
GO:1990415	11
GO:1990429	10
GO:0036128	10
GO:0098046	2
GO:0009325	5
GO:0044799	3
GO:1990723	4
GO:0030893	12
GO:0032173	9
GO:0032174	8
GO:0032176	9
GO:0032177	7
GO:0035985	5
GO:0099573	3
GO:1990716	11
GO:1990718	6
GO:0043293	10
GO:0009360	10
GO:0043846	3
GO:0097058	4
GO:0032391	65
GO:1990811	3
GO:0032585	11
GO:0070210	11
GO:0070867	6
GO:0034366	8
GO:0031416	5
GO:1990761	4
GO:0030896	14
GO:0016471	32
GO:1990477	6
GO:0009390	3
GO:0043494	6
GO:1902937	3
GO:0035448	2
GO:0035449	1
GO:0035451	1
GO:0098572	4
GO:1990604	5
GO:0039642	1
GO:0031257	4
GO:0072559	8
GO:0036457	4
GO:0033276	14
GO:0071339	28
GO:0009515	4
GO:0009542	4
GO:0000333	12
GO:1990572	2
GO:0016914	5
GO:0061696	5
GO:0034683	4
GO:0009321	2
GO:0000419	21
GO:0032584	11
GO:0030907	8
GO:0098592	21
GO:0000802	6
GO:0005633	1
GO:0010170	3
GO:1902503	6
GO:0000800	27
GO:0005652	42
GO:1990047	5
GO:0044157	1
GO:0120026	1
GO:0097658	3
GO:0017109	8
GO:0048189	5
GO:0072324	14
GO:0034365	5
GO:0042627	11
GO:0044816	2
GO:0061497	7
GO:0070421	1
GO:0032426	20
GO:0016513	18
GO:0097125	2
GO:0071601	1
GO:0031389	5
GO:0035328	1
GO:0005853	4
GO:0071957	9
GO:0090443	18
GO:0034693	3
GO:0140284	4
GO:0005919	6
GO:0031205	5
GO:0031207	4
GO:0120171	4
GO:0032021	8
GO:0098674	10
GO:0098922	10
GO:0031094	11
GO:0031095	9
GO:0031673	9
GO:0070552	5
GO:0031417	6
GO:0009533	10
GO:0060418	2
GO:0016942	9
GO:0036454	9
GO:0042567	8
GO:1990246	6
GO:0008290	20
GO:0099079	3
GO:0036375	3
GO:0106037	8
GO:0031521	14
GO:0010007	4
GO:0033650	12
GO:0044163	5
GO:0044190	2
GO:0044191	2
GO:0044612	4
GO:0090619	13
GO:0031166	27
GO:0071627	13
GO:0071628	13
GO:1990281	9
GO:0031251	4
GO:0000814	6
GO:1990483	12
GO:0030287	14
GO:0044316	7
GO:0044317	3
GO:0036409	9
GO:0036410	5
GO:0097691	8
GO:0005787	12
GO:0010005	8
GO:0033181	15
GO:0032798	6
GO:0000214	5
GO:0120115	14
GO:0005960	9
GO:0020039	21
GO:0070258	19
GO:0009930	1
GO:0044161	10
GO:0046809	3
GO:0043036	9
GO:0000125	4
GO:0030914	16
GO:1990567	3
GO:0030905	4
GO:0097013	7
GO:0097129	3
GO:0089713	3
GO:0005638	10
GO:0009276	19
GO:0120212	1
GO:0031230	28
GO:0045203	15
GO:0034718	3
GO:0045260	7
GO:0031431	11
GO:0062071	2
GO:0005687	9
GO:0034709	12
GO:0005893	2
GO:0042601	10
GO:0005851	23
GO:0008303	19
GO:0042765	17
GO:0033100	6
GO:1990467	5
GO:1990468	5
GO:0042588	25
GO:0042589	15
GO:0099189	8
GO:1905103	10
GO:0061908	11
GO:0019034	7
GO:1990205	1
GO:1990228	3
GO:0000444	11
GO:0000818	7
GO:0036284	3
GO:1904423	5
GO:0071546	7
GO:0046861	2
GO:0000943	2
GO:0031428	58
GO:0035996	16
GO:0097268	13
GO:0098830	3
GO:0005674	7
GO:1990512	1
GO:0009344	4
GO:0009654	3
GO:0005848	3
GO:0043614	10
GO:0099115	27
GO:0005846	9
GO:0098892	11
GO:0099147	8
GO:0043260	3
GO:0034686	3
GO:0061689	24
GO:0098029	2
GO:0009288	9
GO:0140007	5
GO:0097208	15
GO:0009365	3
GO:0005914	14
GO:1990195	3
GO:1990196	3
GO:0098561	7
GO:0036502	2
GO:0036513	9
GO:0000308	2
GO:0097619	5
GO:0005965	5
GO:0072534	8
GO:0098966	11
GO:0000801	13
GO:0005745	5
GO:0032002	2
GO:0098850	11
GO:0097513	5
GO:0005579	6
GO:0034098	22
GO:1990730	4
GO:0031592	8
GO:0097524	21
GO:0017102	6
GO:1990565	4
GO:0098842	3
GO:0070531	7
GO:0034680	2
GO:0061827	30
GO:1990913	13
GO:0120105	17
GO:0097233	6
GO:0097418	5
GO:0099020	2
GO:1990923	6
GO:0035997	10
GO:0070691	6
GO:0009513	5
GO:0072589	4
GO:0090661	6
GO:0005946	6
GO:0034494	2
GO:1990257	2
GO:0070250	4
GO:0032144	2
GO:1990131	4
GO:0120206	7
GO:1990578	10
GO:0097078	2
GO:0032039	17
GO:0031942	3
GO:0089716	2
GO:0005756	3
GO:0045269	3
GO:0009569	6
GO:0042406	19
GO:0005899	4
GO:0035183	13
GO:1990590	4
GO:0005786	14
GO:0048500	15
GO:0005727	4
GO:0005729	2
GO:0043505	8
GO:0046821	4
GO:0061638	16
GO:0097486	7
GO:0098575	2
GO:0000148	9
GO:0070505	5
GO:1990879	11
GO:0015627	18
GO:0098846	2
GO:0035841	10
GO:0032983	5
GO:0032419	2
GO:1990027	1
GO:0000111	2
GO:0005944	3
GO:0097651	7
GO:1905742	6
GO:0033162	13
GO:0045009	15
GO:0090741	15
GO:0071547	5
GO:0098898	4
GO:0099013	3
GO:1990423	10
GO:0002189	9
GO:1902912	3
GO:0020026	3
GO:0044311	1
GO:0008352	5
GO:0033269	5
GO:0120003	1
GO:0070762	3
GO:0031085	6
GO:0016533	5
GO:0071986	10
GO:0031241	14
GO:0097002	4
GO:0010330	4
GO:0061499	7
GO:0090740	2
GO:0036449	14
GO:1990070	6
GO:1990184	5
GO:0070824	4
GO:0110129	5
GO:0097710	2
GO:0034974	2
GO:0090395	3
GO:1990005	3
GO:0046806	4
GO:0070554	2
GO:1990530	2
GO:0031421	2
GO:0031236	2
GO:0030993	7
GO:0034359	1
GO:0034360	1
GO:1902773	7
GO:1990334	4
GO:0044284	8
GO:0097454	3
GO:0035658	7
GO:0043540	2
GO:0034681	2
GO:1905721	5
GO:0045298	9
GO:0036057	12
GO:0031905	8
GO:0017090	3
GO:0097444	7
GO:0098897	2
GO:0098952	2
GO:0099065	2
GO:0070418	3
GO:0033551	6
GO:0071817	5
GO:0034272	8
GO:0061826	1
GO:0061830	3
GO:0061834	1
GO:0061835	1
GO:0090725	4
GO:0000112	8
GO:0032444	6
GO:0033645	12
GO:0044167	6
GO:0055036	20
GO:0034687	2
GO:0034689	2
GO:0048237	7
GO:0005969	1
GO:0016013	4
GO:1990665	3
GO:1990667	2
GO:0043680	4
GO:0062128	2
GO:0030689	6
GO:0030690	3
GO:0035748	9
GO:0032997	3
GO:0032998	3
GO:1990860	2
GO:1903503	2
GO:1990501	2
GO:0098983	4
GO:0070195	2
GO:0071920	3
GO:0072669	6
GO:0070772	5
GO:0000835	18
GO:0000836	16
GO:0000839	14
GO:0031250	2
GO:0098891	3
GO:0097598	7
GO:1990630	2
GO:0032580	10
GO:0090498	5
GO:0098547	1
GO:0044096	16
GO:1902712	2
GO:0000500	8
GO:0005606	7
GO:0042382	10
GO:0061845	4
GO:1990033	3
GO:0012511	17
GO:0072562	8
GO:0034657	13
GO:0032807	8
GO:0097373	6
GO:0019815	8
GO:0031074	9
GO:0042564	7
GO:0016465	2
GO:1990220	2
GO:0034666	3
GO:0005958	7
GO:1990298	2
GO:0044196	9
GO:0034751	10
GO:0000806	3
GO:0045098	9
GO:0000274	3
GO:0045265	3
GO:0032299	9
GO:0098009	5
GO:0034973	4
GO:0009338	3
GO:0032389	4
GO:0071664	5
GO:0071665	1
GO:0097587	2
GO:0043655	9
GO:0036024	1
GO:0036025	1
GO:0036026	1
GO:0036027	1
GO:0036028	1
GO:0036029	1
GO:0036030	1
GO:0097180	11
GO:0097181	1
GO:0097182	1
GO:0097183	1
GO:0005754	4
GO:0045267	4
GO:0046798	10
GO:0061496	7
GO:0000408	17
GO:0043591	5
GO:0043592	3
GO:0008043	13
GO:0070288	13
GO:0031680	4
GO:0032578	6
GO:0033095	7
GO:1904602	2
GO:0071254	9
GO:0071020	4
GO:0070826	1
GO:0009376	8
GO:0039621	5
GO:0039626	3
GO:0009921	3
GO:0045244	3
GO:0002139	7
GO:0002141	6
GO:0002142	5
GO:0060171	2
GO:1990696	4
GO:0070390	13
GO:1905202	4
GO:0097136	9
GO:0097145	3
GO:0120200	7
GO:0034270	4
GO:0043541	5
GO:0043224	8
GO:0031518	5
GO:0044199	5
GO:0034668	3
GO:0098637	1
GO:1990971	1
GO:0009509	5
GO:0009575	2
GO:0044225	1
GO:0042735	2
GO:0048269	2
GO:0001651	6
GO:0099070	8
GO:0036501	5
GO:0005785	4
GO:0071144	5
GO:0032158	2
GO:0032163	2
GO:0110145	1
GO:0005954	5
GO:0032195	5
GO:0097204	3
GO:0039718	3
GO:0044162	4
GO:0062242	3
GO:0062243	3
GO:0120095	10
GO:0009329	2
GO:0061846	1
GO:0031004	5
GO:0005726	8
GO:0005602	3
GO:0005589	2
GO:0098647	2
GO:0005668	4
GO:0071575	13
GO:0034667	5
GO:0034679	4
GO:0046696	7
GO:0005757	7
GO:0097144	2
GO:0031411	2
GO:0034081	13
GO:0097059	2
GO:0101004	2
GO:0005784	5
GO:0042151	4
GO:0031246	10
GO:0099053	3
GO:0034678	3
GO:0009501	6
GO:0009537	1
GO:0035657	2
GO:0043528	3
GO:0043223	4
GO:0070056	6
GO:0070057	3
GO:0034676	3
GO:0000221	8
GO:0033180	8
GO:0033255	3
GO:0005597	1
GO:0097123	3
GO:0009424	2
GO:0097356	6
GO:0030526	1
GO:0060109	1
GO:0008537	2
GO:0070876	4
GO:0031308	5
GO:0031309	5
GO:0070743	4
GO:0042825	5
GO:0150058	2
GO:1903143	3
GO:1903439	5
GO:1903440	4
GO:0044302	7
GO:0097457	6
GO:0140512	7
GO:1902693	1
GO:0061836	9
GO:0039624	3
GO:0061671	2
GO:0030692	2
GO:0035866	3
GO:0035867	4
GO:0035868	3
GO:0033165	6
GO:0090658	4
GO:0031897	3
GO:0061927	3
GO:1990877	2
GO:0009539	1
GO:0044385	3
GO:0032586	6
GO:0044200	3
GO:0097537	1
GO:0009425	2
GO:0034669	2
GO:0002944	2
GO:0097541	2
GO:0061822	7
GO:0005850	9
GO:0030991	14
GO:0120231	2
GO:0035839	7
GO:0035842	1
GO:1990873	1
GO:0044538	10
GO:0032476	2
GO:1904974	1
GO:0031502	7
GO:0005607	3
GO:0043257	1
GO:0031560	2
GO:0031561	2
GO:0005823	9
GO:0034991	7
GO:0034592	1
GO:0030115	1
GO:1990462	2
GO:0030257	5
GO:0032117	2
GO:0044776	3
GO:0071797	4
GO:0120106	5
GO:0030956	6
GO:0009333	2
GO:0120135	1
GO:0036488	6
GO:0097057	2
GO:0017133	3
GO:0045251	3
GO:0098027	4
GO:0002133	2
GO:0099143	1
GO:0098595	8
GO:0031084	3
GO:0030112	6
GO:0030114	1
GO:0005760	6
GO:0097362	6
GO:1990063	5
GO:0031316	1
GO:0140261	1
GO:0000015	9
GO:0034066	4
GO:0070088	3
GO:0030124	10
GO:0009923	3
GO:0035749	7
GO:1990589	4
GO:0044099	5
GO:0000837	7
GO:0070369	3
GO:0009331	3
GO:0061493	3
GO:0044530	4
GO:0005595	2
GO:0030934	3
GO:0034274	4
GO:1903865	2
GO:0005722	1
GO:0030958	3
GO:0031259	2
GO:0017117	3
GO:0097445	1
GO:0035061	8
GO:0061576	3
GO:0035354	2
GO:0019812	1
GO:0061803	6
GO:0098733	2
GO:0005713	3
GO:1990862	2
GO:0016935	3
GO:0070695	5
GO:0072563	3
GO:0030314	7
GO:0030685	3
GO:1990753	2
GO:0044294	14
GO:0036195	5
GO:0150056	2
GO:1990406	2
GO:0002095	3
GO:0070451	4
GO:0098745	6
GO:0036266	3
GO:0000817	4
GO:0043159	10
GO:0090397	2
GO:0097456	1
GO:0044310	2
GO:0045274	5
GO:0045282	1
GO:0032937	4
GO:0000838	2
GO:1990674	1
GO:0097584	2
GO:0097585	2
GO:0061851	8
GO:0034457	8
GO:0071914	3
GO:0039720	1
GO:0043678	1
GO:0070645	3
GO:0039620	5
GO:0046727	5
GO:0098017	3
GO:0071597	2
GO:0010282	1
GO:0097124	5
GO:0008247	6
GO:0009516	1
GO:0098855	3
GO:0097134	4
GO:0097135	4
GO:0031039	2
GO:0014804	1
GO:0034064	3
GO:0072379	9
GO:0072380	6
GO:0031422	6
GO:0000438	3
GO:0036156	12
GO:1990077	1
GO:1990099	1
GO:1990875	1
GO:0033193	5
GO:0044393	4
GO:1902500	1
GO:1902501	1
GO:0033063	4
GO:1904564	2
GO:1990666	2
GO:0009346	2
GO:0098954	1
GO:0098955	1
GO:0099067	1
GO:0002945	2
GO:0036405	4
GO:0005725	1
GO:0097728	4
GO:0120134	4
GO:0030929	1
GO:0030931	1
GO:0072517	12
GO:0031244	1
GO:0060053	4
GO:0005872	2
GO:0090577	1
GO:0002193	3
GO:1990617	2
GO:0061175	2
GO:0097467	1
GO:0070442	1
GO:0009418	1
GO:0098574	4
GO:0061802	4
GO:0043160	1
GO:0097347	2
GO:0097540	1
GO:0005586	2
GO:0097042	8
GO:0042642	2
GO:1902929	1
GO:0090537	2
GO:0097442	3
GO:1990026	2
GO:0099192	2
GO:1990871	2
GO:0044194	15
GO:0070992	2
GO:0110142	7
GO:0099616	1
GO:1990303	2
GO:0036398	2
GO:0016507	3
GO:0036125	3
GO:0070618	1
GO:1902636	3
GO:0043529	8
GO:0005943	4
GO:0032311	2
GO:0046611	1
GO:0048555	3
GO:0045250	3
GO:0044307	9
GO:0150001	3
GO:0150002	2
GO:0150014	1
GO:0031352	4
GO:0031353	4
GO:0031356	3
GO:0031357	3
GO:0009350	2
GO:0016014	2
GO:0009420	1
GO:0009421	1
GO:1990682	2
GO:0042720	4
GO:0044175	2
GO:0044184	2
GO:0044185	1
GO:0097140	1
GO:0097141	1
GO:0071021	3
GO:0089701	6
GO:1990202	1
GO:1990586	1
GO:0016939	7
GO:0001535	1
GO:0098559	3
GO:0031395	2
GO:0097361	10
GO:0014705	1
GO:0038038	4
GO:1990529	2
GO:0035525	2
GO:0071159	3
GO:0035355	2
GO:0048353	1
GO:0031515	2
GO:1905720	1
GO:0009366	2
GO:0033309	4
GO:0042603	3
GO:0043595	1
GO:0034673	3
GO:0043511	5
GO:0043512	4
GO:0032044	8
GO:0034507	4
GO:0110078	3
GO:0031910	2
GO:0002169	2
GO:0043847	1
GO:1990524	2
GO:0044289	1
GO:0009783	1
GO:0099029	5
GO:0061672	2
GO:0009530	1
GO:0097505	2
GO:1990528	2
GO:0036406	2
GO:1990201	1
GO:0009544	2
GO:0030938	1
GO:0002096	2
GO:0097630	1
GO:0097631	1
GO:0035339	8
GO:0072558	4
GO:0097169	4
GO:1990533	5
GO:1990377	2
GO:0039616	2
GO:0039625	2
GO:0009340	2
GO:0070823	3
GO:0034715	6
GO:0031562	4
GO:0097636	2
GO:0097637	2
GO:0045092	2
GO:0070263	3
GO:0055031	1
GO:0070913	2
GO:0017054	2
GO:0039661	2
GO:0044178	2
GO:0044193	1
GO:0070435	2
GO:0097519	2
GO:0062092	2
GO:0098023	2
GO:0048225	1
GO:0009375	3
GO:0044095	3
GO:0016456	2
GO:0005900	2
GO:0060106	3
GO:0060107	2
GO:0060111	2
GO:0031002	2
GO:0032301	6
GO:0099154	5
GO:0005592	1
GO:0034665	2
GO:0061957	3
GO:0043513	2
GO:1990612	2
GO:0120205	1
GO:1990836	2
GO:0052718	2
GO:0097583	2
GO:0034998	2
GO:0034999	1
GO:1990851	5
GO:0035059	3
GO:0070686	1
GO:0098683	3
GO:1990513	1
GO:0062074	2
GO:0035182	2
GO:0000327	1
GO:0035550	3
GO:1990097	1
GO:0098635	2
GO:0098594	2
GO:0032996	1
GO:0033257	2
GO:0140472	1
GO:0005590	1
GO:0098648	1
GO:0098652	1
GO:0033099	1
GO:0033111	1
GO:0031477	3
GO:0036087	1
GO:1905759	1
GO:0098577	2
GO:0005715	1
GO:0036286	2
GO:1990615	3
GO:0044280	1
GO:0071818	3
GO:0005591	1
GO:0005598	1
GO:0030935	1
GO:0098646	1
GO:0034083	2
GO:0044202	1
GO:0030094	6
GO:0005780	2
GO:0120228	1
GO:0070514	1
GO:0070176	3
GO:0071133	3
GO:0036117	2
GO:0044568	1
GO:0042652	1
GO:0099629	3
GO:0043673	2
GO:0043674	2
GO:0097025	3
GO:0030691	2
GO:0031436	4
GO:1903600	2
GO:0070931	1
GO:0097586	1
GO:0044299	4
GO:0002140	1
GO:1990427	1
GO:1990435	1
GO:0120249	2
GO:0030089	3
GO:0032302	4
GO:0097582	2
GO:0005600	1
GO:0030936	1
GO:0009336	3
GO:0090695	2
GO:0043253	1
GO:0014801	2
GO:0090534	2
GO:1990008	1
GO:0035632	4
GO:0039619	1
GO:0070319	2
GO:0072536	3
GO:0009551	1
GO:0097218	2
GO:0097229	3
GO:0005585	2
GO:0005631	1
GO:0030093	2
GO:0017086	2
GO:0070912	2
GO:0061742	1
GO:0098560	2
GO:0044156	3
GO:0044219	3
GO:0085039	1
GO:0036362	2
GO:0098018	1
GO:1990673	1
GO:1990701	1
GO:0120119	2
GO:0099160	4
GO:0099182	2
GO:1990876	1
GO:1990574	1
GO:0098752	1
GO:0043509	1
GO:0048180	1
GO:0071065	2
GO:0033065	2
GO:0071942	3
GO:0097568	1
GO:0097597	1
GO:1990826	2
GO:1990520	2
GO:0044207	1
GO:1990622	2
GO:0044383	1
GO:0000312	1
GO:0033593	1
GO:0097226	2
GO:0045284	4
GO:0009358	2
GO:0098896	1
GO:0098998	1
GO:0009316	1
GO:0020038	1
GO:0030095	1
GO:0043684	1
GO:0090512	1
GO:0034425	2
GO:0034426	2
GO:0000934	3
GO:0005693	1
GO:1990780	1
GO:0110070	4
GO:0110071	3
GO:1903144	1
GO:0034730	3
GO:0120220	1
GO:0031255	2
GO:0061832	2
GO:0099021	1
GO:0098836	1
GO:0098938	1
GO:0043593	1
GO:0034677	2
GO:0034468	1
GO:0000936	5
GO:0043188	2
GO:0070693	2
GO:0061831	2
GO:0150057	2
GO:0005889	1
GO:0062160	1
GO:0035808	1
GO:0009341	1
GO:0039618	1
GO:0034752	2
GO:0034753	1
GO:0070825	1
GO:0097453	2
GO:1990015	2
GO:0033291	1
GO:0034684	4
GO:0033104	4
GO:0034688	2
GO:0071024	2
GO:0098788	1
GO:1990356	1
GO:1990914	2
GO:0009510	1
GO:0009511	1
GO:0010368	1
GO:0097516	1
GO:0098859	1
GO:0005690	2
GO:0038045	1
GO:0090689	2
GO:0034591	1
GO:0009841	1
GO:0042716	2
GO:0042717	2
GO:0034424	2
GO:0019910	1
GO:0045253	1
GO:0070850	2
GO:0060108	1
GO:0061495	1
GO:0005821	1
GO:0140224	2
GO:0061828	2
GO:0061829	1
GO:0098844	1
GO:0098875	1
GO:0000345	1
GO:0090732	1
GO:0005723	1
GO:0042565	2
GO:1990917	1
GO:0070436	2
GO:0010006	1
GO:1990843	1
GO:1990844	1
GO:0099128	1
GO:1990457	1
GO:0033651	1
GO:0033652	1
GO:0097489	1
GO:0061850	1
GO:0085026	1
GO:0098853	1
GO:1990675	1
GO:1990676	1
GO:0044777	1
GO:0002197	1
GO:0033163	2
GO:0009419	2
GO:0042568	2
GO:0042022	1
GO:0039643	1
GO:0016610	1
GO:0120234	1
GO:0044303	1
GO:0098834	1
GO:0097132	1
GO:0061823	1
GO:1990916	1
GO:0033011	1
GO:0005898	1
GO:0034423	1
GO:0031317	1
GO:0044195	1
GO:0016008	1
GO:0010240	1
GO:0035000	1
GO:0106186	1
GO:0033203	1
GO:1990031	1
GO:0062157	2
GO:0060987	1
GO:0009578	1
GO:0048556	1
GO:0032921	1
GO:0150017	1
GO:1990061	1
GO:0097311	1
GO:0043597	1
GO:0042566	1
GO:0009529	1
GO:0031972	1
GO:0005582	1
GO:0140511	1
GO:0097189	1
GO:1903502	1
GO:0120098	2
GO:1904930	1
GO:0120100	1
GO:0120101	1
